hashedEmail,start_time,end_time,original_start_time,original_end_time
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,26/08/2024 04:35,26/08/2024 04:48,1.72465E+12,1.72465E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,25/07/2024 22:49,26/07/2024 02:23,1.72195E+12,1.72196E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,24/06/2024 05:34,24/06/2024 05:40,1.71921E+12,1.71921E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,15/06/2024 02:24,15/06/2024 04:44,1.71842E+12,1.71843E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,13/05/2024 23:12,13/05/2024 23:19,1.71564E+12,1.71564E+12
7096b30972a32029244fc6171f21bc5996b51b8d75df7a94f003dead428988f9,28/08/2024 19:02,28/08/2024 19:18,1.72487E+12,1.72487E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,02/05/2024 22:07,02/05/2024 23:06,1.71469E+12,1.71469E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,03/07/2024 02:49,03/07/2024 06:09,1.71997E+12,1.71999E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,24/08/2024 23:08,25/08/2024 02:38,1.72454E+12,1.72455E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,01/06/2024 06:22,01/06/2024 06:31,1.71722E+12,1.71722E+12
f2826fb8dbce4d450348f99cb27ade184b713998d9679780442efaaf218038f2,26/08/2024 16:06,26/08/2024 16:27,1.72469E+12,1.72469E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,28/06/2024 02:25,28/06/2024 02:31,1.71954E+12,1.71954E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,10/05/2024 20:20,10/05/2024 20:36,1.71537E+12,1.71537E+12
d43af3bed5e9f1f31077233697c18f3f988a217bd0376a5f1a54d14964a38c36,25/04/2024 04:33,25/04/2024 05:05,1.71402E+12,1.71402E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,24/08/2024 23:05,25/08/2024 02:40,1.72454E+12,1.72455E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,27/06/2024 22:58,27/06/2024 23:04,1.71953E+12,1.71953E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,02/06/2024 19:34,02/06/2024 19:40,1.71736E+12,1.71736E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,28/08/2024 04:51,28/08/2024 07:13,1.72482E+12,1.72483E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,28/07/2024 15:07,28/07/2024 16:58,1.72218E+12,1.72219E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,13/07/2024 21:52,13/07/2024 22:49,1.72091E+12,1.72091E+12
e3e1bef1ce259c995332635c0ec630a575713451cbe742d7ca93e4c03d0826df,01/08/2024 21:29,01/08/2024 21:33,1.72255E+12,1.72255E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,02/05/2024 05:40,02/05/2024 06:56,1.71463E+12,1.71463E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,28/06/2024 06:03,28/06/2024 06:08,1.71955E+12,1.71955E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,18/06/2024 00:10,18/06/2024 00:42,1.71867E+12,1.71867E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,27/04/2024 01:52,27/04/2024 04:06,1.71418E+12,1.71419E+12
336adf9b9070abb44eaec22a48b04d8cda6cf0c98a46eef37779a1dcb6f5b4bb,09/09/2024 04:01,09/09/2024 04:57,1.72585E+12,1.72586E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,05/06/2024 02:26,05/06/2024 02:30,1.71755E+12,1.71755E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,23/07/2024 00:27,23/07/2024 00:46,1.72169E+12,1.7217E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,26/06/2024 01:12,26/06/2024 01:18,1.71936E+12,1.71936E+12
42eafe96ed5c1684e3b5cc614d1b01a117173d3ec6898abcf1177d9822bd39f7,18/04/2024 19:23,18/04/2024 19:30,1.71347E+12,1.71347E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,31/08/2024 16:07,31/08/2024 16:14,1.72512E+12,1.72512E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,22/05/2024 22:25,22/05/2024 23:53,1.71642E+12,1.71642E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,01/07/2024 23:36,02/07/2024 03:49,1.71988E+12,1.71989E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,11/05/2024 01:11,11/05/2024 02:42,1.71539E+12,1.7154E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,29/08/2024 17:26,29/08/2024 18:24,1.72495E+12,1.72496E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,06/07/2024 20:27,06/07/2024 22:54,1.7203E+12,1.72031E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,17/04/2024 23:10,18/04/2024 00:03,1.7134E+12,1.7134E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,04/07/2024 04:13,04/07/2024 04:18,1.72007E+12,1.72007E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,30/06/2024 02:17,30/06/2024 03:04,1.71971E+12,1.71972E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,16/05/2024 23:52,17/05/2024 01:40,1.7159E+12,1.71591E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,22/04/2024 02:11,22/04/2024 03:12,1.71375E+12,1.71376E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,12/06/2024 03:25,12/06/2024 04:45,1.71816E+12,1.71817E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,26/07/2024 18:36,26/07/2024 18:41,1.72202E+12,1.72202E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,12/05/2024 19:49,12/05/2024 20:12,1.71554E+12,1.71554E+12
d3ca24e4d7fe8ffe2a821ebd3b841252950ca53e4d659a5f33b987e2cd42a1ec,19/09/2024 21:04,19/09/2024 21:18,1.72678E+12,1.72678E+12
c871393f513c68e313874ac9d192a0b8be7bf99a96bff0ab46beb343ee4217d5,27/04/2024 03:50,27/04/2024 05:49,1.71419E+12,1.7142E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,29/05/2024 02:02,29/05/2024 03:23,1.71695E+12,1.71695E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,05/06/2024 00:36,05/06/2024 00:43,1.71755E+12,1.71755E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,31/07/2024 04:01,31/07/2024 04:35,1.7224E+12,1.7224E+12
88247d9a46fc214a12485dcbcbb03a8ddebfe8c1ec5fe209cd660147625c8e62,10/08/2024 06:23,10/08/2024 07:06,1.72327E+12,1.72327E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,22/06/2024 04:04,22/06/2024 04:52,1.71903E+12,1.71903E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,19/06/2024 01:29,19/06/2024 01:42,1.71876E+12,1.71876E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,26/06/2024 04:18,26/06/2024 05:14,1.71938E+12,1.71938E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,05/06/2024 19:40,05/06/2024 20:18,1.71762E+12,1.71762E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,18/04/2024 04:18,18/04/2024 04:51,1.71341E+12,1.71342E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,04/07/2024 04:39,04/07/2024 04:57,1.72007E+12,1.72007E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,19/08/2024 23:30,20/08/2024 00:04,1.72411E+12,1.72411E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,30/06/2024 22:30,30/06/2024 22:36,1.71979E+12,1.71979E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,01/08/2024 21:34,01/08/2024 21:39,1.72255E+12,1.72255E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,22/04/2024 00:28,22/04/2024 00:45,1.71375E+12,1.71375E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,27/07/2024 00:32,27/07/2024 00:42,1.72204E+12,1.72204E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,08/08/2024 05:27,08/08/2024 07:26,1.72309E+12,1.7231E+12
fcab03c6d3079521e7f9665caed0f31fe3dae6b5ccb86e6cb58747a43aa8789f,17/04/2024 22:26,17/04/2024 23:46,1.71339E+12,1.7134E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,25/06/2024 04:02,25/06/2024 04:07,1.71929E+12,1.71929E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,13/06/2024 23:16,13/06/2024 23:32,1.71832E+12,1.71832E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,31/05/2024 00:36,31/05/2024 01:40,1.71712E+12,1.71712E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,28/08/2024 15:17,28/08/2024 16:04,1.72486E+12,1.72486E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,07/07/2024 02:10,07/07/2024 02:22,1.72032E+12,1.72032E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,25/05/2024 05:31,25/05/2024 05:45,1.71662E+12,1.71662E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,22/04/2024 21:30,22/04/2024 22:18,1.71382E+12,1.71382E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,01/09/2024 07:36,01/09/2024 07:58,1.72518E+12,1.72518E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,27/06/2024 18:59,27/06/2024 19:04,1.71951E+12,1.71952E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,13/06/2024 17:38,13/06/2024 17:49,1.7183E+12,1.7183E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,04/08/2024 23:15,05/08/2024 00:25,1.72281E+12,1.72282E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,17/06/2024 16:24,17/06/2024 19:48,1.71864E+12,1.71865E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,29/06/2024 06:54,29/06/2024 09:20,1.71964E+12,1.71965E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,17/06/2024 02:25,17/06/2024 04:01,1.71859E+12,1.7186E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,30/04/2024 02:50,30/04/2024 05:19,1.71445E+12,1.71445E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,15/08/2024 00:50,15/08/2024 01:11,1.72368E+12,1.72368E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,28/05/2024 06:20,28/05/2024 06:25,1.71688E+12,1.71688E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,19/05/2024 02:12,19/05/2024 04:46,1.71608E+12,1.71609E+12
c57fa94e436cf49a929d0168e47d26fec3d900b321775e280ef136979c01d5a4,20/09/2024 09:08,20/09/2024 09:45,1.72682E+12,1.72683E+12
82d2615c56f8bdb5e56c603d3c90096649eb944fe47e1c827219d8af0b9fc94a,05/09/2024 18:45,05/09/2024 19:26,1.72556E+12,1.72556E+12
9782452b8e41d1f140374eec34c84f464df6ed12e2777e5b4f7150912b8ab78c,30/05/2024 02:39,30/05/2024 04:15,1.71704E+12,1.71704E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,06/06/2024 21:25,06/06/2024 21:35,1.71771E+12,1.71771E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,14/05/2024 07:01,14/05/2024 07:07,1.71567E+12,1.71567E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,14/07/2024 07:36,14/07/2024 08:28,1.72094E+12,1.72095E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,17/04/2024 19:58,17/04/2024 20:10,1.71338E+12,1.71338E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,16/05/2024 20:47,16/05/2024 22:07,1.71589E+12,1.7159E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,27/06/2024 22:58,27/06/2024 23:04,1.71953E+12,1.71953E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,25/07/2024 07:09,25/07/2024 07:13,1.72189E+12,1.72189E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,30/06/2024 03:06,30/06/2024 03:26,1.71972E+12,1.71972E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,08/07/2024 03:09,08/07/2024 03:15,1.72041E+12,1.72041E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,08/07/2024 02:11,08/07/2024 02:24,1.7204E+12,1.72041E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,05/07/2024 02:14,05/07/2024 05:59,1.72015E+12,1.72016E+12
22a78bfd44e46931261d06864b92cf9a8fd77fb02bec66cb71646dd9da222a0d,20/05/2024 19:01,20/05/2024 19:29,1.71623E+12,1.71623E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,04/07/2024 02:51,04/07/2024 05:45,1.72006E+12,1.72007E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,27/07/2024 17:04,27/07/2024 17:13,1.7221E+12,1.7221E+12
e74c60a92c0100e7240be56d66969db85856152b048c639331a3595f901461ae,22/06/2024 00:10,22/06/2024 00:16,1.71902E+12,1.71902E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,08/04/2024 03:43,08/04/2024 04:47,1.71255E+12,1.71255E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,27/05/2024 06:49,27/05/2024 08:59,1.71679E+12,1.7168E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,01/05/2024 02:28,01/05/2024 02:41,1.71453E+12,1.71453E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,08/06/2024 01:37,08/06/2024 02:13,1.71781E+12,1.71781E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,05/05/2024 02:47,05/05/2024 03:01,1.71488E+12,1.71488E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,27/04/2024 16:35,27/04/2024 16:51,1.71424E+12,1.71424E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,23/08/2024 02:34,23/08/2024 04:40,1.72438E+12,1.72439E+12
f6daba428a5e19a3d47574858c13550499be23603422e6a0ee9728f8b53e192d,07/08/2024 20:55,07/08/2024 23:23,1.72306E+12,1.72307E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,01/07/2024 23:07,01/07/2024 23:14,1.71988E+12,1.71988E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,14/06/2024 05:09,14/06/2024 05:27,1.71834E+12,1.71834E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,02/05/2024 05:15,02/05/2024 05:31,1.71463E+12,1.71463E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,12/05/2024 05:57,12/05/2024 06:50,1.71549E+12,1.7155E+12
7b17513f11968feaf6b02977885c436dc2a4549489ca25ef03022f9fbae19d81,05/05/2024 19:37,05/05/2024 19:42,1.71494E+12,1.71494E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,23/06/2024 07:12,23/06/2024 09:00,1.71913E+12,1.71913E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,23/06/2024 05:12,23/06/2024 05:33,1.71912E+12,1.71912E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,04/05/2024 00:41,04/05/2024 04:02,1.71478E+12,1.7148E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,18/05/2024 02:44,18/05/2024 04:15,1.716E+12,1.71601E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,03/07/2024 01:43,03/07/2024 01:51,1.71997E+12,1.71997E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,24/05/2024 00:32,24/05/2024 01:53,1.71651E+12,1.71652E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,12/05/2024 21:51,12/05/2024 22:21,1.71555E+12,1.71555E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,08/08/2024 02:50,08/08/2024 02:57,1.72309E+12,1.72309E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,14/07/2024 18:35,14/07/2024 19:02,1.72098E+12,1.72098E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,27/06/2024 22:21,28/06/2024 02:40,1.71953E+12,1.71954E+12
b3510c708bd50bf9f75e6e02bb6fe14edb705e0ea671ee769a45c613750e8b58,18/08/2024 22:50,19/08/2024 00:24,1.72402E+12,1.72403E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,18/05/2024 19:00,18/05/2024 19:14,1.71606E+12,1.71606E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,13/06/2024 02:37,13/06/2024 03:46,1.71825E+12,1.71825E+12
42382bb2af563e6979c5b84d288cbb49bb2ef90b1bcf196c2902da4ce20eb7f3,12/05/2024 21:50,12/05/2024 22:45,1.71555E+12,1.71555E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,22/06/2024 03:19,22/06/2024 03:53,1.71903E+12,1.71903E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,15/06/2024 23:25,16/06/2024 00:52,1.71849E+12,1.7185E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,21/07/2024 23:15,22/07/2024 00:16,1.7216E+12,1.72161E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,06/04/2024 09:35,06/04/2024 10:16,1.7124E+12,1.7124E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,25/07/2024 06:55,25/07/2024 07:01,1.72189E+12,1.72189E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,30/04/2024 00:36,30/04/2024 01:33,1.71444E+12,1.71444E+12
96e190b0bf3923cd8d349eee467c09d1130af143335779251492eb4c2c058a5f,05/07/2024 00:25,05/07/2024 00:31,1.72014E+12,1.72014E+12
a175d4741dc84e6baf77901f6e8e0a06f54809a34e6b5211159bced346f7fb3e,10/09/2024 02:35,10/09/2024 03:22,1.72594E+12,1.72594E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,19/05/2024 04:21,19/05/2024 04:38,1.71609E+12,1.71609E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,14/08/2024 04:28,14/08/2024 07:16,1.72361E+12,1.72362E+12
18936844e06b6c7871dce06384e2d142dd86756941641ef39cf40a9967ea14e3,17/06/2024 03:37,17/06/2024 03:51,1.7186E+12,1.7186E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,25/06/2024 06:20,25/06/2024 06:26,1.7193E+12,1.7193E+12
bd10e7eab5531d5e82c9eebb929e2703f05367a90b0533074392a5f39a55c5d9,11/07/2024 00:43,11/07/2024 00:56,1.72066E+12,1.72066E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,30/07/2024 04:15,30/07/2024 05:20,1.72231E+12,1.72232E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,22/08/2024 05:51,22/08/2024 06:23,1.72431E+12,1.72431E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,30/05/2024 02:31,30/05/2024 03:36,1.71704E+12,1.71704E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,27/05/2024 21:51,27/05/2024 22:09,1.71685E+12,1.71685E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,22/06/2024 06:03,22/06/2024 06:54,1.71904E+12,1.71904E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,14/08/2024 07:07,14/08/2024 08:49,1.72362E+12,1.72363E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,17/05/2024 22:56,18/05/2024 00:32,1.71599E+12,1.71599E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,01/07/2024 15:14,01/07/2024 17:18,1.71985E+12,1.71985E+12
ad6390295640af1ed0e45ffc58a53b2d9074b0eea694b16210addd44d7c81f83,10/06/2024 01:52,10/06/2024 03:04,1.71798E+12,1.71799E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,09/05/2024 05:10,09/05/2024 05:16,1.71523E+12,1.71523E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,25/06/2024 01:37,25/06/2024 01:45,1.71928E+12,1.71928E+12
d48302dee689942b60f7e9756eba99d0be030df0ab6f553904a9dbbc44d0b5d5,03/07/2024 03:49,03/07/2024 03:59,1.71998E+12,1.71998E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,30/06/2024 06:37,30/06/2024 06:42,1.71973E+12,1.71973E+12
11006065e9412650e99eea4a4aaaf0399bc338006f85e80cc82d18b49f0e2aa4,28/07/2024 07:56,28/07/2024 08:06,1.72215E+12,1.72215E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,04/06/2024 01:03,04/06/2024 01:25,1.71746E+12,1.71746E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,14/06/2024 18:54,14/06/2024 19:02,1.71839E+12,1.71839E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,06/07/2024 00:22,06/07/2024 00:35,1.72023E+12,1.72023E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,18/07/2024 00:37,18/07/2024 04:52,1.72126E+12,1.72128E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,16/05/2024 02:37,16/05/2024 03:50,1.71583E+12,1.71583E+12
b622593d2ef8b337dc554acb307d04a88114f2bf453b18fb5d2c80052aeb2319,29/06/2024 03:47,29/06/2024 06:51,1.71963E+12,1.71964E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,12/05/2024 20:30,12/05/2024 21:57,1.71555E+12,1.71555E+12
24d4892c2c3ce11d3e54c3bf31ee218901cac7a2f564911d67424c8fdf0874fe,22/04/2024 21:12,22/04/2024 21:22,1.71382E+12,1.71382E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,03/07/2024 01:57,03/07/2024 02:49,1.71997E+12,1.71997E+12
f459ce1862ec9a43b6c714810390dfd632ed104eb11378b3a2a134b1b107bc75,07/08/2024 18:46,07/08/2024 19:15,1.72306E+12,1.72306E+12
fd6563a4e0f6f4273580e5fedbd8dda64990447aea5a33cbb5e894a3867ca44d,05/06/2024 17:15,05/06/2024 17:21,1.71761E+12,1.71761E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,30/04/2024 04:23,30/04/2024 05:14,1.71445E+12,1.71445E+12
f8f5477f5a2e53616ae37421b1c660b971192bd8ff77e3398304c7ae42581fdc,29/06/2024 23:39,29/06/2024 23:43,1.7197E+12,1.7197E+12
f19e136ddde68f365afc860c725ccff54307dedd13968e896a9f890c40aea436,08/09/2024 20:04,08/09/2024 22:02,1.72583E+12,1.72583E+12
bfce39c89d6549f2bb94d8064d3ce69dc3d7e72b38f431d8aa0c4bf95ccee6bf,04/08/2024 14:43,04/08/2024 15:13,1.72278E+12,1.72278E+12
36d9cbb4c6bc0c1a6911436d2da0d09ec625e43e6552f575d4acc9cf487c4686,04/06/2024 03:13,04/06/2024 03:39,1.71747E+12,1.71747E+12
336adf9b9070abb44eaec22a48b04d8cda6cf0c98a46eef37779a1dcb6f5b4bb,07/09/2024 19:42,07/09/2024 22:03,1.72574E+12,1.72575E+12
